OBJECT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH
2022-002BX,NOR,94.5,97.39,498.0,491.0,MEDIUM,2022-01-13
2022-002BW,US,93.13,97.39,430.0,426.0,SMALL,2022-01-13
2022-002BV,CA,94.4,97.39,493.0,486.0,MEDIUM,2022-01-13
2022-002BU,SAFR,94.08,97.4,477.0,470.0,SMALL,2022-01-13
2022-002BT,US,93.04,97.39,427.0,420.0,SMALL,2022-01-13
2022-002BS,US,93.34,97.39,441.0,435.0,SMALL,2022-01-13
2022-002BR,US,93.37,97.4,442.0,436.0,SMALL,2022-01-13
2022-002BQ,US,90.52,97.38,306.0,294.0,SMALL,2022-01-13
2022-002BP,US,92.8,97.38,416.0,408.0,SMALL,2022-01-13
2022-002BN,TWN,94.22,97.39,484.0,477.0,SMALL,2022-01-13
2022-002BM,US,93.37,97.4,442.0,436.0,SMALL,2022-01-13
2022-002BL,US,93.36,97.4,442.0,436.0,SMALL,2022-01-13
2022-002BK,US,93.26,97.39,437.0,431.0,MEDIUM,2022-01-13
2022-002BJ,US,92.94,97.39,423.0,415.0,MEDIUM,2022-01-13
2022-002BH,US,93.33,97.4,442.0,434.0,SMALL,2022-01-13
2022-002BG,SAFR,94.16,97.4,482.0,474.0,SMALL,2022-01-13
2022-002BF,US,93.31,97.4,440.0,433.0,SMALL,2022-01-13
2022-002BE,US,92.97,97.4,424.0,417.0,MEDIUM,2022-01-13
2022-002BD,US,93.38,97.4,443.0,437.0,SMALL,2022-01-13
2022-002AY,UKR,94.31,97.39,490.0,481.0,LARGE,2022-01-13
2022-002AX,US,93.35,97.39,443.0,435.0,MEDIUM,2022-01-13
2022-002AW,US,93.29,97.39,441.0,430.0,SMALL,2022-01-13
2022-002AV,US,93.37,97.39,444.0,435.0,MEDIUM,2022-01-13
2022-002AU,US,93.36,97.39,444.0,435.0,MEDIUM,2022-01-13
2022-002AS,US,93.4,97.4,445.0,436.0,SMALL,2022-01-13
2022-002AR,US,93.35,97.4,443.0,434.0,SMALL,2022-01-13
2022-002AP,US,92.23,97.4,388.0,380.0,SMALL,2022-01-13
2022-002AN,US,93.37,97.39,444.0,435.0,SMALL,2022-01-13
2022-002AL,US,93.34,97.39,442.0,433.0,SMALL,2022-01-13
2022-002AK,US,93.37,97.39,444.0,435.0,SMALL,2022-01-13
2022-002AJ,US,93.2,97.39,435.0,427.0,MEDIUM,2022-01-13
2022-002AH,US,93.39,97.4,445.0,435.0,SMALL,2022-01-13
2022-002AF,ISRA,92.9,97.38,420.0,413.0,SMALL,2022-01-13
2022-002AD,US,93.27,97.4,438.0,431.0,SMALL,2022-01-13
2022-002AC,US,92.56,97.39,405.0,395.0,MEDIUM,2022-01-13
2022-002AB,US,93.22,97.4,437.0,427.0,SMALL,2022-01-13
2022-002AA,FIN,93.29,97.39,440.0,432.0,LARGE,2022-01-13
2022-002Z,US,93.32,97.39,443.0,432.0,SMALL,2022-01-13
2022-002Y,US,93.35,97.4,443.0,434.0,MEDIUM,2022-01-13
2022-002X,US,93.36,97.39,443.0,435.0,MEDIUM,2022-01-13
2022-002W,US,93.37,97.39,444.0,435.0,SMALL,2022-01-13
2022-002V,US,93.31,97.4,441.0,432.0,SMALL,2022-01-13
2022-002U,CA,93.17,97.39,434.0,425.0,MEDIUM,2022-01-13
2022-002S,US,93.37,97.39,443.0,435.0,MEDIUM,2022-01-13
2022-002R,ISRA,92.72,97.38,412.0,404.0,SMALL,2022-01-13
2022-002Q,ISRA,92.72,97.38,412.0,403.0,SMALL,2022-01-13
2022-002P,US,93.33,97.4,442.0,433.0,SMALL,2022-01-13
2022-002N,US,93.36,97.4,443.0,435.0,SMALL,2022-01-13
2022-002M,SAFR,94.15,97.39,481.0,473.0,SMALL,2022-01-13
2022-002L,US,93.33,97.4,441.0,433.0,SMALL,2022-01-13
2022-002K,IT,94.86,97.39,518.0,506.0,MEDIUM,2022-01-13
2022-002J,US,93.37,97.4,444.0,435.0,SMALL,2022-01-13
2022-002F,ISRA,92.9,97.39,420.0,413.0,SMALL,2022-01-13
2022-002E,ISRA,92.89,97.38,420.0,413.0,SMALL,2022-01-13
2022-002C,US,94.74,97.4,511.0,501.0,LARGE,2022-01-13
1982-092AXN,CIS,92.07,82.71,384.0,369.0,SMALL,1982-09-16
1982-092AWG,CIS,88.76,82.54,216.0,210.0,SMALL,1982-09-16
2022-001BA,US,95.44,53.22,541.0,538.0,LARGE,2022-01-06
2022-001AZ,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AY,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AX,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AW,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AV,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AU,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AT,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AS,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AR,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AQ,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AP,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AN,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AM,US,95.33,53.22,536.0,534.0,LARGE,2022-01-06
2022-001AL,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AK,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AJ,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AH,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AG,US,94.05,53.2,479.0,466.0,LARGE,2022-01-06
2022-001AF,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AE,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AD,US,95.44,53.22,541.0,538.0,LARGE,2022-01-06
2022-001AC,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AB,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001AA,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001Z,US,94.53,53.22,498.0,494.0,LARGE,2022-01-06
2022-001Y,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001X,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001W,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001V,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001U,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001T,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001S,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001R,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001Q,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001P,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001N,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001M,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001L,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001K,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001J,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001H,US,91.74,53.22,361.0,359.0,LARGE,2022-01-06
2022-001G,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001F,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001E,US,91.19,53.21,335.0,330.0,LARGE,2022-01-06
2022-001D,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001C,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001B,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
2022-001A,US,95.44,53.22,541.0,539.0,LARGE,2022-01-06
1987-052E,CIS,100.19,65.01,777.0,758.0,SMALL,1987-06-18
1987-060AW,CIS,100.48,65.01,796.0,767.0,SMALL,1987-07-10
1987-011BJ,CIS,100.29,65.01,787.0,758.0,SMALL,1987-02-01
1987-011BH,CIS,100.32,65.01,789.0,758.0,SMALL,1987-02-01
1987-011BG,CIS,100.34,65.01,789.0,760.0,SMALL,1987-02-01
1987-011BF,CIS,100.37,65.0,786.0,766.0,SMALL,1987-02-01
1987-011BE,CIS,100.26,65.01,786.0,756.0,SMALL,1987-02-01
1987-011BD,CIS,100.4,65.01,787.0,767.0,SMALL,1987-02-01
1987-011BC,CIS,100.33,65.01,789.0,760.0,SMALL,1987-02-01
1987-011BB,CIS,100.38,65.01,787.0,766.0,SMALL,1987-02-01
1987-011BA,CIS,100.37,65.01,786.0,765.0,SMALL,1987-02-01
1987-011AZ,CIS,100.4,65.02,786.0,768.0,SMALL,1987-02-01
1987-011AY,CIS,100.23,65.01,783.0,756.0,SMALL,1987-02-01
1987-011AX,CIS,100.41,65.01,788.0,768.0,SMALL,1987-02-01
1987-011AW,CIS,100.39,65.01,787.0,768.0,SMALL,1987-02-01
1987-011AV,CIS,100.35,65.0,786.0,765.0,SMALL,1987-02-01
1987-011AU,CIS,100.42,65.01,791.0,767.0,SMALL,1987-02-01
1987-011AT,CIS,100.33,65.01,783.0,765.0,SMALL,1987-02-01
1987-011AS,CIS,100.31,65.01,784.0,763.0,SMALL,1987-02-01
1987-011AR,CIS,100.35,65.0,787.0,763.0,SMALL,1987-02-01
1987-011AQ,CIS,100.42,65.01,789.0,768.0,SMALL,1987-02-01
1987-011AP,CIS,100.42,65.01,791.0,766.0,SMALL,1987-02-01
1987-011AN,CIS,100.41,65.01,787.0,769.0,SMALL,1987-02-01
1987-011AM,CIS,100.39,65.01,786.0,768.0,SMALL,1987-02-01
1987-011AL,CIS,100.39,65.01,788.0,766.0,SMALL,1987-02-01
1982-092ARE,CIS,92.58,82.56,410.0,391.0,SMALL,1982-09-16
1982-092APM,CIS,93.09,82.51,455.0,397.0,SMALL,1982-09-16
1982-092ALR,CIS,94.08,82.58,508.0,440.0,SMALL,1982-09-16
1982-092AJW,CIS,92.67,82.71,420.0,391.0,SMALL,1982-09-16
2021-134B,PRC,94.01,88.97,476.0,465.0,MEDIUM,2021-12-29
2021-134A,PRC,94.02,88.97,476.0,466.0,MEDIUM,2021-12-29
2021-131C,PRC,98.27,98.64,755.0,596.0,LARGE,2021-12-26
2021-131B,PRC,100.04,98.53,763.0,758.0,MEDIUM,2021-12-26
2021-131A,PRC,100.32,98.51,775.0,773.0,LARGE,2021-12-26
1982-092ABZ,CIS,93.71,82.41,500.0,413.0,SMALL,1982-09-16
1982-092ABM,CIS,94.88,82.53,605.0,421.0,SMALL,1982-09-16
1982-092YZ,CIS,91.74,82.66,367.0,352.0,SMALL,1982-09-16
2021-125BD,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125BC,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125BB,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125BA,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AZ,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AY,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AX,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AW,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AV,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AU,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AT,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AS,US,91.06,53.21,331.0,322.0,LARGE,2021-12-18
2021-125AR,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AQ,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AP,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AN,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AM,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AL,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AK,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AJ,US,95.23,53.22,531.0,529.0,LARGE,2021-12-18
2021-125AH,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AG,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AF,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AD,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AC,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AB,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125AA,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125Z,US,95.44,53.22,541.0,538.0,LARGE,2021-12-18
2021-125Y,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125X,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125W,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125V,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125U,US,95.39,53.22,539.0,536.0,LARGE,2021-12-18
2021-125T,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125S,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125R,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125Q,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125P,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125N,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125M,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125L,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125K,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125H,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125F,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125E,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125D,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125C,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125B,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2021-125A,US,95.44,53.22,541.0,539.0,LARGE,2021-12-18
2020-046J,US,94.44,54.01,502.0,481.0,SMALL,2020-07-15
2020-046F,US,94.91,54.2,529.0,500.0,SMALL,2020-07-15
1997-084S,ORB,97.83,45.02,665.0,645.0,SMALL,1997-12-23
1997-084L,ORB,99.86,45.02,755.0,748.0,SMALL,1997-12-23
1994-074GP,CIS,96.67,97.9,601.0,598.0,SMALL,1994-11-04
1982-092VP,CIS,92.36,82.56,396.0,384.0,SMALL,1982-09-16
1982-092TH,CIS,91.32,82.48,357.0,321.0,SMALL,1982-09-16
1982-092SW,CIS,93.75,82.62,479.0,437.0,SMALL,1982-09-16
1982-092RU,CIS,93.67,82.57,466.0,442.0,SMALL,1982-09-16
1982-092RG,CIS,91.37,82.61,345.0,339.0,SMALL,1982-09-16
2021-122B,PRC,95.62,97.33,549.0,548.0,LARGE,2021-12-10
2021-122A,PRC,96.37,97.34,589.0,581.0,LARGE,2021-12-10
2021-121A,US,96.18,0.23,582.0,569.0,LARGE,2021-12-09
2021-120B,US,93.57,42.01,453.0,445.0,MEDIUM,2021-12-09
2021-120A,US,93.57,42.01,453.0,445.0,MEDIUM,2021-12-09
1982-092KX,CIS,93.04,82.47,462.0,385.0,SMALL,1982-09-16
2021-117A,PRC,91.84,97.32,367.0,362.0,MEDIUM,2021-12-07
1982-092JF,CIS,92.85,82.6,445.0,383.0,MEDIUM,1982-09-16
2021-115BB,US,93.58,53.21,454.0,446.0,MEDIUM,2021-12-02
2021-115BA,US,93.57,53.21,453.0,446.0,MEDIUM,2021-12-02
2021-115AZ,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115AY,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AX,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AW,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AV,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AU,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AT,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AS,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AR,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AQ,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AP,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AN,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AM,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AL,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AK,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AJ,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AH,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115AG,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AF,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AE,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AD,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AC,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AB,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115AA,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115Z,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115Y,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115X,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115W,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115V,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115U,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115T,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115S,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115R,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115Q,US,95.52,53.22,544.0,543.0,LARGE,2021-12-02
2021-115P,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115N,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115M,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115L,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115K,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115J,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115H,US,90.18,53.21,287.0,279.0,LARGE,2021-12-02
2021-115G,US,95.44,53.22,541.0,538.0,LARGE,2021-12-02
2021-115F,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115E,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115D,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115C,US,94.52,53.2,498.0,493.0,LARGE,2021-12-02
2021-115B,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
2021-115A,US,95.44,53.22,541.0,539.0,LARGE,2021-12-02
1982-092HD,CIS,88.08,82.57,185.0,174.0,SMALL,1982-09-16
1982-092CV,CIS,92.52,82.5,419.0,378.0,MEDIUM,1982-09-16
1982-092AA,CIS,95.05,82.56,602.0,440.0,MEDIUM,1982-09-16
2021-112A,PRC,93.6,97.42,458.0,444.0,MEDIUM,2021-11-24
2021-109B,PRC,97.73,98.31,735.0,565.0,LARGE,2021-11-22
2021-109A,PRC,99.84,98.41,752.0,750.0,LARGE,2021-11-22
2021-107A,PRC,94.51,97.32,497.0,492.0,LARGE,2021-11-20
2002-032DV,US,96.28,98.74,607.0,554.0,SMALL,2002-06-24
2002-032DT,US,99.39,98.79,769.0,690.0,SMALL,2002-06-24
2002-032DR,US,99.89,98.83,781.0,726.0,SMALL,2002-06-24
2002-032DQ,US,97.98,98.87,688.0,637.0,SMALL,2002-06-24
2002-032DP,US,100.14,98.9,785.0,746.0,SMALL,2002-06-24
2002-032DN,US,99.7,98.69,758.0,730.0,SMALL,2002-06-24
2002-032DM,US,98.41,98.73,704.0,662.0,SMALL,2002-06-24
2002-032DL,US,99.06,98.72,729.0,698.0,SMALL,2002-06-24
2002-032DK,US,100.1,98.72,782.0,745.0,SMALL,2002-06-24
2002-032DJ,US,96.97,98.75,632.0,595.0,SMALL,2002-06-24
2002-032DH,US,99.7,98.86,790.0,699.0,SMALL,2002-06-24
2002-032DG,US,100.12,98.85,775.0,754.0,SMALL,2002-06-24
2002-032DF,US,99.38,98.72,761.0,697.0,SMALL,2002-06-24
2002-032DE,US,100.13,98.7,772.0,757.0,SMALL,2002-06-24
2002-032DD,US,98.75,98.48,707.0,691.0,SMALL,2002-06-24
2002-032DC,US,100.26,98.67,777.0,765.0,SMALL,2002-06-24
2021-106B,US,92.67,42.0,424.0,387.0,MEDIUM,2021-11-18
2021-106A,US,93.57,42.01,456.0,442.0,MEDIUM,2021-11-18
2021-105D,FR,94.98,74.93,596.0,439.0,LARGE,2021-11-16
2021-104BE,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104BD,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104BC,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104BB,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104BA,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AZ,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AY,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AX,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AW,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AV,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AU,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AT,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AS,US,91.69,53.22,360.0,356.0,LARGE,2021-11-13
2021-104AR,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AQ,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AP,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AN,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AM,US,95.44,53.22,541.0,538.0,LARGE,2021-11-13
2021-104AL,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AK,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AJ,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AH,US,91.33,53.21,341.0,339.0,LARGE,2021-11-13
2021-104AG,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AF,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AE,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AD,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AC,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AB,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104AA,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104Z,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104Y,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104W,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104V,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104U,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104T,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104S,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104R,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104Q,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104P,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104N,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104M,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104L,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104K,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104J,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104H,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104G,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104F,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104E,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104D,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104C,US,95.44,53.22,541.0,538.0,LARGE,2021-11-13
2021-104B,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-104A,US,95.44,53.22,541.0,539.0,LARGE,2021-11-13
2021-102K,JPN,95.36,97.44,554.0,518.0,LARGE,2021-11-09
2021-102J,JPN,95.06,97.43,535.0,508.0,SMALL,2021-11-09
2021-102H,JPN,95.34,97.43,550.0,521.0,SMALL,2021-11-09
2021-102G,JPN,95.49,97.44,557.0,528.0,MEDIUM,2021-11-09
2021-102F,JPN,95.32,97.44,548.0,520.0,MEDIUM,2021-11-09
2021-102E,JPN,95.52,97.44,559.0,528.0,MEDIUM,2021-11-09
2021-102D,JPN,95.38,97.43,548.0,526.0,SMALL,2021-11-09
2021-102C,JPN,95.56,97.43,555.0,536.0,MEDIUM,2021-11-09
2021-102B,JPN,95.75,97.47,566.0,544.0,MEDIUM,2021-11-09
2021-102A,JPN,94.72,97.44,514.0,496.0,SMALL,2021-11-09
2021-101D,PRC,94.34,35.0,494.0,479.0,LARGE,2021-11-06
2021-101B,PRC,94.56,34.99,501.0,494.0,LARGE,2021-11-06
2021-101A,PRC,94.55,34.99,500.0,493.0,LARGE,2021-11-06
2021-100A,PRC,94.73,97.37,507.0,505.0,LARGE,2021-11-05
2021-099C,PRC,98.29,98.19,682.0,672.0,LARGE,2021-11-03
2021-099B,PRC,98.55,98.19,690.0,688.0,LARGE,2021-11-03
2021-099A,PRC,98.55,98.19,690.0,688.0,LARGE,2021-11-03
2020-029C,US,93.37,45.03,443.0,436.0,UNDEFINED,2020-05-17
2021-097A,PRC,94.68,97.58,510.0,496.0,LARGE,2021-10-27
2021-091K,PRC,89.92,97.39,276.0,265.0,MEDIUM,2021-10-14
2021-091J,PRC,93.6,97.44,457.0,444.0,MEDIUM,2021-10-14
2021-091H,PRC,93.79,97.45,467.0,453.0,MEDIUM,2021-10-14
2021-091G,PRC,94.15,97.45,485.0,470.0,MEDIUM,2021-10-14
2021-091F,PRC,93.61,97.44,457.0,445.0,MEDIUM,2021-10-14
2021-091E,PRC,94.19,97.45,488.0,471.0,MEDIUM,2021-10-14
2021-091C,PRC,94.27,97.45,491.0,475.0,MEDIUM,2021-10-14
2021-091B,PRC,94.86,97.46,517.0,506.0,LARGE,2021-10-14
2021-088E,US,95.41,97.5,549.0,527.0,MEDIUM,2021-09-27
2021-088D,US,94.94,97.5,525.0,506.0,MEDIUM,2021-09-27
2021-088C,US,95.36,97.49,547.0,525.0,MEDIUM,2021-09-27
2021-088B,US,95.39,97.49,551.0,524.0,MEDIUM,2021-09-27
2021-088A,US,98.82,98.19,703.0,702.0,LARGE,2021-09-27
2021-086A,PRC,94.83,97.58,523.0,498.0,LARGE,2021-09-27
